   1.3385538       3140.5132    
  -13.399500     -0.25000000      7.50053499E-04 -8.15268550E-07
  -7.1114998     -0.25000000      1.99041306E-03 -1.93495089E-06
  -3.6995001     -0.25000000      3.69597459E-03 -3.32863351E-06
  -1.7345001     -0.25000000      5.49916038E-03 -4.67373411E-06
 -0.49700001     -0.25000000      7.50315562E-03 -6.09067365E-06
  0.25000000     -0.25000000      6.27727993E-03 -4.93083189E-06
  0.75000000     -0.25000000      9.34000127E-03 -7.15446777E-06
   1.2500000     -0.25000000      1.48271145E-02 -1.10407864E-05
   1.7500000     -0.25000000      2.58628875E-02 -1.86432699E-05
   2.2500000     -0.25000000      5.26269302E-02 -3.64853440E-05
   2.7500000     -0.25000000      0.14588416     -9.51317925E-05
   3.2500000     -0.25000000     -0.30328071      1.96576075E-04
   3.7500000     -0.25000000     -0.36475977      2.20426125E-04
   4.2500000     -0.25000000      0.15602118     -9.23898915E-05
   4.7500000     -0.25000000      6.69742152E-02 -3.54772055E-05
   5.2500000     -0.25000000      3.80361304E-02 -1.79876733E-05
   5.7500000     -0.25000000      2.52240915E-02 -1.03294487E-05
   6.2500000     -0.25000000      1.84412673E-02 -6.21172239E-06
   6.7500000     -0.25000000      1.44232111E-02 -3.64684729E-06
   7.2500000     -0.25000000      1.18579539E-02 -1.84288547E-06
   7.7500000     -0.25000000      1.01355417E-02 -4.28205482E-07
   8.2500000     -0.25000000      8.94156937E-03  7.96768461E-07
   8.7500000     -0.25000000      8.10148381E-03  1.95390453E-06
   9.2500000     -0.25000000      7.51337968E-03  3.12819566E-06
   9.7500000     -0.25000000      7.11637270E-03  4.38743291E-06
   10.250000     -0.25000000      6.87486166E-03  5.79264815E-06
   10.750000     -0.25000000      6.77069090E-03  7.40421638E-06
   11.250000     -0.25000000      6.79978868E-03  9.28583813E-06
   11.750000     -0.25000000      6.97198324E-03  1.15075709E-05
   12.250000     -0.25000000      7.31395790E-03  1.41486598E-05
   12.750000     -0.25000000      7.87654705E-03  1.73007047E-05
