16346
13.774	-3.518	1
13.769	-3.783	1
0.187	-9.132	1
17.698	-19.297	1
17.453	-30.725	1
0.263	-32.46	1
10.791	-5.278	1
0.589	-17.751	1
17.516	-34.616	1
17.489	-23.237	1
17.725	-30.692	1
11.824	-8.653	2
17.493	-11.761	1
17.509	-12.796	1
12.145	-9.197	2
17.702	-29.168	1
0.746	-11.242	1
17.694	-25.002	1
17.392	-37.485	1
0.553	-26.055	1
0.435	-13.328	1
17.511	-32.536	1
17.171	-8.159	1
0.488	-24.796	1
16.744	-14.132	2
0.241	-22.321	1
2.986	-22.44	1
0.285	-30.701	1
17.055	-20.312	1
17.498	-28.376	1
17.694	-27.637	1
17.695	-15.129	1
17.475	-8.672	1
1.483	-20.339	1
0.199	-21.105	1
0.446	-35.141	1
1.025	-14.333	1
17.502	-16.424	1
12.142	-13.29	2
0.489	-35.631	1
16.616	-16.453	1
0.284	-27.65	1
17.227	-19.848	1
6.289	-8.936	1
0.246	-24.405	1
17.525	-13.326	1
15.128	-22.726	1
12.277	-8.424	2
17.694	-25.002	1
1.33	-20.058	1
15.128	-22.726	1
12.141	-8.698	2
0.483	-7.138	1
0.745	-10.966	1
12.438	-13.306	2
5.089	-4.75	1
17.501	-26.294	1
17.549	-3.779	1
0.589	-31.251	1
16.819	-17.236	1
0.243	-30.099	1
0.833	-14.165	1
17.388	-23.472	1
0.286	-33.341	1
16.945	-14.324	2
17.377	-17.744	1
0.462	-29.942	1
2.224	-3.459	1
0.489	-30.503	1
1.325	-16.976	1
2.251	-3.192	1
0.449	-27.362	1
17.78	-3.22	1
5.827	-12.796	1
0.552	-28.136	1
0.429	-9.701	1
16.85	-8.174	1
16.916	-11.259	1
0.543	-4.227	1
17.812	-30.97	1
17.58	-20.337	1
3.08	-3.468	1
3.164	-3.222	1
17.357	-20.336	1
17.496	-36.18	1
11.977	-13.589	2
14.245	-3.27	1
14.557	-3.216	1
6.883	-3.797	1
6.9	-3.52	1
8.295	-3.234	1
8.551	-3.19	1
15.249	-4.795	1
4.785	-5.277	1
17.695	-15.129	1
0.542	-8.394	1
17.704	-36.391	1
12.883	-3.795	2
12.9	-3.52	2
11.827	-12.793	2
0.748	-7.881	1
17.38	-35.398	1
17.529	-33.059	1
0.276	-5.821	1
9.246	-4.794	1
0.239	-6.412	1
17.408	-4.03	1
10.76	-23.481	1
17.51	-7.545	1
0.889	-37.48	1
0.434	-5.546	1
0.488	-25.313	1
0.446	-35.141	1
0.489	-14.925	1
17.504	-20.067	1
0.479	-22.716	1
0.293	-29.175	1
2.84	-22.696	1
17.52	-5.534	1
3.248	-4.797	1
0.547	-16.181	1
0.49	-36.199	1
5.673	-9.451	1
0.491	-8.076	1
6.132	-13.321	1
17.791	-13.323	1
10.329	-5.013	1
17.698	-11.527	1
0.246	-24.405	1
0.428	-37.218	1
0.585	-36.958	1
17.088	-36.951	1
17.226	-9.168	1
0.259	-28.278	1
11.824	-9.193	2
1.173	-16.717	1
17.204	-10.732	1
0.458	-22.16	1
5.665	-8.932	1
5.985	-17.275	1
0.259	-4.94	1
0.534	-6.301	1
4.786	-4.752	1
1.483	-20.339	1
17.535	-9.156	1
17.271	-30.965	1
0.579	-13.593	1
15.21	-5.064	1
0.438	-17.498	1
0.285	-30.701	1
0.877	-17.249	1
17.784	-28.876	1
0.475	-14.367	1
17.512	-19.508	1
9.209	-5.067	1
0.487	-27.852	1
11.985	-17.273	2
0.482	-17.982	1
15.157	-23.22	1
17.271	-30.965	1
0.488	-10.788	1
0.767	-3.229	1
17.378	-36.421	1
17.692	-5.811	1
2.84	-22.696	1
10.629	-4.496	1
7.167	-5.274	1
0.553	-32.295	1
3.139	-22.726	1
0.247	-21.987	1
1.786	-20.346	1
1.225	-14.138	1
3.208	-5.069	1
13.167	-5.271	2
0.286	-21.391	1
0.251	-29.775	1
14.829	-22.681	1
12.582	-13.578	2
3.146	-23.223	1
17.489	-23.237	1
0.591	-34.879	1
12.582	-13.578	2
3.554	-3.745	1
6.251	-17.195	1
0.438	-17.498	1
12.277	-8.424	2
12.425	-8.141	2
17.388	-27.091	1
5.335	-3.744	1
0.247	-24.078	1
5.81	-4.013	1
1.331	-20.603	1
17.758	-21.987	1
0.259	-33.962	1
3.139	-22.726	1
0.449	-31.517	1
9.559	-3.752	1
14.557	-3.216	1
17.768	-4.363	1
10.763	-3.758	1
0.893	-36.961	1
1.287	-13.866	1
11.811	-4.011	1
0.247	-24.078	1
12.252	-17.193	2
1.285	-8.13	1
0.495	-23.261	1
5.26	-5.04	1
15.279	-22.433	1
0.295	-25.573	1
0.188	-13.321	1
0.732	-37.221	1
0.3	-15.133	1
0.589	-27.097	1
0.251	-29.775	1
17.769	-24.094	1
10.629	-4.496	1
0.585	-13.067	1
0.259	-26.184	1
0.247	-21.987	1
6.163	-12.792	1
17.53	-35.139	1
17.768	-6.437	1
16.738	-10.967	1
10.179	-4.753	1
0.966	-3.493	1
14.245	-3.27	1
0.267	-37.511	1
0.748	-7.881	1
0.268	-21.714	1
7.752	-3.506	1
17.527	-17.485	1
0.272	-29.496	1
17.787	-21.098	1
0.47	-18.551	1
0.197	-33.064	1
11.695	-4.721	1
17.542	-26.819	1
0.477	-10.193	1
0.578	-17.231	1
6.867	-5.276	1
0.239	-6.412	1
17.697	-33.337	1
12.143	-12.786	2
17.401	-36.95	1
17.239	-36.683	1
0.429	-9.701	1
0.442	-13.871	1
10.647	-5.013	1
1.176	-17.239	1
4.622	-5.019	1
4.625	-4.499	1
1.025	-8.227	1
1.044	-37.222	1
17.524	-27.353	1
17.491	-19.061	1
15.594	-37.478	1
17.511	-5.004	1
12.142	-13.29	2
16.928	-23.72	1
17.509	-22.743	1
3.361	-3.484	1
0.6	-34.352	1
14.245	-3.27	1
12.867	-5.274	2
7.989	-3.531	1
5.619	-3.754	1
5.156	-3.492	1
17.391	-34.877	1
17.23	-34.62	1
15.293	-37.479	1
14.761	-3.493	1
9.362	-3.484	1
5.52	-9.187	1
14.96	-3.754	1
10.363	-3.219	1
16.836	-20.137	1
16.916	-11.259	1
10.563	-3.484	1
11.499	-4.877	1
0.745	-10.966	1
17.568	-30.974	1
11.615	-3.759	1
9.165	-3.235	1
13.196	-37.479	1
17.204	-10.732	1
6.714	-5.018	1
0.452	-6.583	1
16.908	-4.532	1
11.23	-5.551	1
0.258	-8.54	1
0.585	-36.958	1
4.965	-3.235	1
8.781	-13.838	1
13.196	-37.479	1
12.715	-5.016	2
12.582	-13.578	2
12.879	-13.582	2
17.535	-4.559	1
13.319	-5.012	2
0.49	-33.548	1
0.491	-15.354	1
3.164	-3.222	1
16.819	-17.236	1
0.744	-37.739	1
11.098	-5.297	1
11.675	-8.93	2
7.319	-5.014	1
12.89	-37.477	1
17.08	-23.463	1
17.511	-5.004	1
0.71	-3.475	1
17.492	-7.1	1
0.572	-9.437	1
13.348	-37.22	1
0.267	-37.511	1
16.948	-37.739	1
1.492	-3.451	1
17.545	-36.675	1
1.252	-3.494	1
1.156	-3.75	1
12.146	-37.739	1
11.244	-37.739	1
14.829	-23.215	1
1.922	-3.465	1
17.697	-23.483	1
0.595	-26.578	1
11.827	-12.793	2
16.779	-23.461	1
5.827	-12.796	1
17.251	-10.977	1
17.511	-9.687	1
0.186	-5.543	1
13.499	-36.962	1
13.196	-36.959	1
2.517	-3.534	1
17.082	-22.938	1
17.575	-23.023	1
0.303	-23.479	1
17.08	-23.463	1
7.947	-37.74	1
17.089	-37.474	1
0.186	-5.543	1
11.99	-37.478	1
0.725	-16.97	1
7.047	-37.74	1
17.698	-11.527	1
16.197	-37.48	1
2.835	-23.222	1
16.034	-37.213	1
0.766	-13.869	1
11.09	-37.479	1
17.392	-37.485	1
2.24	-22.69	1
2.779	-3.483	1
0.259	-16.312	1
0.199	-35.158	1
0.428	-37.218	1
17.502	-20.584	1
17.215	-29.423	1
3.652	-3.49	1
3.892	-3.449	1
14.68	-22.953	1
0.489	-35.631	1
12.293	-8.943	2
17.08	-23.463	1
8.096	-37.481	1
16.935	-23.199	1
16.468	-16.737	1
13.043	-37.218	1
4.351	-3.461	1
13.935	-36.695	1
16.197	-37.48	1
15.898	-37.48	1
1.935	-22.169	1
16.034	-37.213	1
14.097	-36.961	1
2.391	-22.432	1
17.74	-22.282	1
4.62	-3.536	1
0.6	-32.805	1
4.867	-3.489	1
16.496	-37.478	1
15.447	-37.739	1
13.34	-36.698	1
5.903	-3.75	1
6.144	-3.707	1
13.769	-3.783	1
16.925	-29.429	1
6.606	-3.454	1
17.787	-5.536	1
6.147	-37.74	1
1.937	-22.689	1
8.217	-3.464	1
7.243	-3.498	1
16.935	-23.199	1
7.497	-3.445	1
6.758	-23.177	1
15.594	-37.478	1
16.327	-22.164	1
8.814	-3.533	1
9.067	-3.488	1
12.438	-12.794	2
16.327	-22.164	1
15.303	-3.447	1
9.638	-3.498	1
15.039	-3.499	1
9.893	-3.454	1
15.894	-3.452	1
16.627	-29.951	1
17.532	-37.213	1
1.345	-34.623	1
15.592	-3.519	1
17.23	-26.834	1
17.075	-26.576	1
16.925	-29.429	1
10.322	-3.457	1
7.793	-37.481	1
16.93	-22.68	1
16.477	-22.423	1
10.839	-3.497	1
4.646	-37.22	1
11.104	-3.447	1
0.293	-29.175	1
17.773	-24.389	1
11.904	-3.749	3
0.747	-36.699	1
12.144	-3.706	3
4.199	-37.48	1
2.384	-21.908	1
16.925	-29.429	1
0.887	-23.985	1
14.097	-36.961	1
14.398	-36.96	1
16.627	-29.429	1
6.892	-37.48	1
0.474	-3.517	1
12.89	-37.477	1
14.842	-37.215	1
12.606	-3.453	2
1.187	-23.987	1
1.046	-36.179	1
1.338	-24.249	1
1.336	-23.727	1
12.448	-37.741	1
14.995	-37.478	1
2.24	-22.69	1
2.088	-22.43	1
1.338	-24.249	1
1.647	-35.662	1
1.495	-35.402	1
13.499	-36.962	1
2.545	-33.588	1
1.346	-35.661	1
13.243	-3.497	3
13.5	-3.445	3
1.647	-35.662	1
8.096	-37.481	1
13.8	-36.961	1
1.946	-35.144	1
11.389	-37.477	1
14.761	-3.493	1
8.719	-14.107	1
17.768	-6.733	1
10.563	-3.484	1
1.335	-23.207	1
2.845	-34.106	1
0.475	-14.367	1
2.694	-34.365	1
0.449	-30.99	1
17.224	-32.544	1
12.289	-37.477	1
1.644	-35.142	1
10.933	-5.542	1
10.49	-37.478	1
17.511	-32.536	1
16.028	-22.165	1
9.362	-3.484	1
15.73	-22.161	1
2.542	-34.104	1
11.224	-23.233	1
11.367	-22.952	1
12.448	-37.741	1
7.641	-37.222	1
12.749	-37.74	1
0.197	-27.38	1
1.644	-34.104	1
1.785	-19.828	1
9.892	-37.48	1
0.596	-28.655	1
10.046	-37.74	1
2.845	-33.588	1
9.293	-37.48	1
9.446	-37.74	1
16.027	-27.874	1
17.272	-16.958	1
15.279	-22.433	1
0.531	-20.342	1
8.693	-37.481	1
0.544	-23.968	1
4.192	-31.771	1
8.846	-37.74	1
5.993	-37.48	1
1.648	-36.182	1
17.215	-29.423	1
17.082	-30.733	1
1.348	-36.702	1
16.327	-28.393	1
16.177	-28.654	1
2.087	-22.949	1
3.29	-32.289	1
2.094	-34.365	1
16.72	-4.27	1
16.778	-22.421	1
16.18	-21.903	1
0.896	-33.324	1
15.129	-27.876	1
1.045	-33.585	1
3.589	-31.77	1
2.542	-33.068	1
17.704	-36.391	1
17.788	-33.061	1
12.438	-13.306	2
15.577	-28.136	1
3.593	-32.809	1
1.046	-36.7	1
16.027	-28.394	1
16.792	-37.474	1
1.043	-33.064	1
2.086	-23.468	1
11.845	-37.74	1
0.896	-36.439	1
0.295	-25.573	1
3.892	-32.29	1
1.936	-23.208	1
2.236	-23.209	1
5.156	-3.492	1
1.786	-23.469	1
15.73	-22.161	1
2.382	-19.831	1
1.346	-36.181	1
16.778	-22.421	1
16.181	-34.879	1
17.453	-30.725	1
1.196	-35.92	1
3.282	-19.311	1
16.778	-30.212	1
4.344	-37.22	1
10.945	-37.74	1
16.478	-29.691	1
1.192	-31.768	1
4.038	-29.436	1
15.129	-27.876	1
3.897	-37.481	1
1.193	-31.25	1
13.499	-36.962	1
17.221	-12.806	1
15.582	-35.398	1
2.394	-34.365	1
7.191	-37.48	1
2.394	-34.365	1
0.896	-33.324	1
16.628	-22.682	1
17.509	-12.796	1
2.69	-33.328	1
0.887	-23.985	1
1.487	-23.988	1
15.28	-35.398	1
3.361	-3.484	1
11.286	-5.063	1
2.991	-32.808	1
1.342	-30.991	1
17.243	-4.224	1
15.732	-35.658	1
15.428	-27.875	1
1.492	-30.731	1
15.428	-27.875	1
1.791	-30.731	1
2.231	-19.571	1
0.726	-9.176	1
2.832	-19.571	1
1.791	-30.731	1
1.94	-29.954	1
0.429	-9.167	1
2.231	-19.571	1
1.043	-32.545	1
15.581	-30.731	1
6.292	-37.48	1
15.729	-32.026	1
1.483	-20.339	1
1.94	-30.472	1
17.358	-4.763	1
16.477	-30.21	1
0.488	-10.788	1
16.477	-28.652	1
15.58	-32.285	1
16.477	-30.21	1
2.531	-19.051	1
15.281	-30.731	1
1.193	-32.287	1
16.027	-28.394	1
2.381	-19.311	1
16.18	-21.903	1
16.177	-30.21	1
2.692	-32.808	1
3.889	-29.696	1
0.488	-24.796	1
10.185	-30.213	1
2.393	-33.327	1
13.196	-36.959	1
3.89	-31.253	1
1.485	-23.467	1
2.537	-22.173	1
1.647	-34.626	1
10.336	-29.433	1
2.23	-19.05	1
2.69	-33.328	1
6.871	-4.746	1
2.238	-22.17	1
1.936	-23.208	1
1.485	-23.467	1
3.89	-31.253	1
3.14	-30.474	1
3.89	-31.253	1
3.14	-30.474	1
16.329	-32.027	1
16.628	-22.682	1
10.933	-5.542	1
13.483	-32.285	1
1.043	-30.99	1
15.58	-32.285	1
12.289	-37.477	1
0.764	-8.159	1
1.791	-30.731	1
16.328	-29.431	1
12.87	-4.745	2
16.935	-23.199	1
3.292	-32.808	1
11.389	-37.477	1
15.58	-34.879	1
14.68	-28.133	1
1.043	-33.064	1
7.944	-37.223	1
10.939	-23.295	1
7.793	-37.481	1
3.591	-32.289	1
1.794	-34.366	1
15.882	-34.361	1
7.646	-37.741	1
16.778	-22.421	1
3.141	-32.548	1
3.581	-19.311	1
0.449	-31.517	1
0.449	-31.517	1
2.696	-33.847	1
1.794	-34.366	1
3.59	-29.697	1
15.281	-30.731	1
16.327	-29.951	1
1.342	-32.548	1
3.44	-32.029	1
6.43	-22.684	1
16.027	-27.874	1
6.131	-22.685	1
3.289	-29.697	1
1.046	-36.7	1
1.496	-35.921	1
1.346	-36.181	1
1.197	-36.441	1
15.727	-27.875	1
15.58	-34.361	1
13.633	-32.025	1
3.89	-31.77	1
1.785	-19.828	1
4.04	-31.512	1
3.289	-29.697	1
14.68	-22.423	1
17.082	-30.733	1
16.936	-30.987	1
15.428	-27.875	1
16.987	-4.279	1
12.885	-32.284	1
10.335	-29.953	1
14.68	-22.423	1
15.281	-21.902	1
10.336	-29.433	1
0.447	-34.606	1
15.431	-34.102	1
1.342	-32.028	1
11.986	-32.285	1
2.392	-33.844	1
2.24	-29.436	1
12.286	-32.284	1
1.94	-29.435	1
6.746	-37.741	1
3.59	-29.697	1
10.192	-37.479	1
1.94	-29.954	1
2.531	-19.051	1
10.49	-37.478	1
1.343	-31.51	1
3.292	-32.808	1
3.442	-32.549	1
15.43	-35.139	1
2.832	-19.05	1
1.94	-28.399	1
15.729	-30.471	1
2.09	-28.139	1
2.68	-18.79	1
15.731	-34.102	1
17.54	-37.754	1
2.087	-22.949	1
3.89	-31.77	1
2.392	-33.844	1
16.616	-16.453	1
17.571	-25.471	1
3.591	-32.289	1
1.482	-19.823	1
3.741	-32.03	1
15.13	-30.989	1
15.581	-33.842	1
3.881	-20.349	1
16.177	-29.691	1
16.923	-24.761	1
15.281	-30.731	1
16.776	-29.168	1
1.94	-30.472	1
2.231	-19.571	1
2.08	-19.83	1
2.537	-22.173	1
15.877	-28.135	1
16.031	-34.619	1
15.28	-32.285	1
15.43	-35.139	1
15.881	-34.879	1
13.184	-32.804	1
4.782	-20.869	1
15.43	-33.583	1
9.892	-37.48	1
9.592	-37.48	1
3.593	-34.366	1
15.58	-31.766	1
1.641	-28.398	1
14.232	-30.988	1
12.135	-31.507	1
15.13	-35.139	1
1.644	-35.142	1
14.984	-35.918	1
3.738	-28.399	1
1.791	-28.658	1
3.888	-28.14	1
16.178	-28.133	1
14.829	-27.874	1
15.879	-31.767	1
17.218	-24.762	1
3.29	-30.215	1
11.836	-32.546	1
1.641	-28.398	1
5.832	-22.687	1
11.986	-32.285	1
12.585	-32.805	1
2.389	-28.139	1
15.878	-30.21	1
2.09	-29.695	1
15.729	-30.471	1
14.83	-29.951	1
16.029	-32.026	1
16.78	-22.941	1
3.738	-27.88	1
16.029	-30.471	1
16.47	-7.869	1
0.725	-16.97	1
2.698	-37.481	1
1.624	-7.618	1
2.521	-3.982	1
14.68	-29.688	1
8.243	-37.222	1
2.371	-4.763	1
16.628	-22.682	1
15.28	-32.285	1
2.522	-4.5	1
16.612	-20.09	1
6.581	-22.425	1
15.581	-33.324	1
14.831	-32.545	1
3.29	-30.215	1
0.747	-36.699	1
8.836	-30.473	1
17.495	-24.76	1
17.239	-36.683	1
9.293	-37.48	1
6.802	-22.898	1
14.381	-30.729	1
8.992	-37.48	1
9.137	-30.472	1
1.485	-23.467	1
15.129	-29.433	1
4.188	-28.14	1
4.787	-28.14	1
14.83	-29.429	1
14.981	-32.286	1
17.499	-30.458	1
2.982	-19.311	1
15.129	-28.911	1
2.982	-19.311	1
14.231	-30.467	1
4.636	-27.88	1
16.18	-21.903	1
14.372	-4.755	1
1.479	-17.23	1
16.478	-29.691	1
3.74	-31.512	1
1.494	-34.882	1
10.801	-4.773	1
16.923	-24.761	1
2.982	-19.311	1
1.342	-32.548	1
3.889	-29.696	1
5.847	-37.74	1
16.477	-30.21	1
15.88	-21.902	1
3.889	-29.696	1
16.475	-19.823	1
4.038	-29.436	1
14.381	-30.208	1
16.322	-7.611	1
14.83	-29.429	1
1.629	-17.491	1
9.287	-30.213	1
15.281	-33.323	1
14.68	-30.211	1
16.627	-29.429	1
15.279	-29.174	1
15.282	-32.805	1
15.43	-31.507	1
13.184	-32.284	1
2.374	-7.359	1
15.73	-22.161	1
15.581	-31.249	1
13.78	-22.422	1
12.585	-32.284	1
3.139	-29.956	1
0.303	-23.479	1
15.729	-30.471	1
3.738	-27.88	1
15.129	-29.433	1
15.578	-30.21	1
16.18	-21.903	1
13.034	-32.544	1
4.182	-20.869	1
16.18	-31.768	1
12.435	-32.544	1
1.482	-7.874	1
11.836	-32.026	1
4.331	-20.608	1
1.346	-36.181	1
14.381	-30.208	1
16.029	-32.026	1
1.338	-11.254	1
3.432	-19.571	1
12.431	-26.837	1
2.547	-37.222	1
1.786	-23.469	1
17.232	-35.138	1
2.08	-19.83	1
15.724	-7.092	1
2.99	-29.696	1
4.191	-31.253	1
5.237	-27.88	1
14.533	-35.658	1
15.724	-7.092	1
17.232	-35.138	1
12.285	-31.247	1
15.431	-22.163	1
3.891	-30.735	1
15.131	-33.064	1
14.984	-35.918	1
17.573	-15.592	1
16.931	-35.138	1
16.626	-11.248	1
14.68	-30.211	1
1.779	-17.751	1
0.725	-22.168	1
5.382	-22.426	1
4.04	-30.475	1
15.431	-30.99	1
13.33	-22.682	1
5.533	-22.686	1
0.6	-34.352	1
2.545	-36.184	1
2.074	-7.359	1
12.581	-26.578	1
15.581	-33.324	1
3.28	-18.79	1
1.644	-35.142	1
15.431	-22.163	1
4.487	-28.14	1
15.432	-33.064	1
14.232	-31.508	1
0.725	-22.168	1
16.781	-35.398	1
16.628	-22.682	1
14.232	-31.508	1
16.931	-35.138	1
6.131	-22.685	1
15.877	-17.226	1
15.283	-35.918	1
12.584	-13.052	2
13.933	-32.026	1
0.435	-13.328	1
4.041	-30.994	1
16.03	-31.508	1
2.389	-28.139	1
6.43	-22.684	1
0.543	-4.776	1
16.18	-30.731	1
16.029	-30.471	1
2.079	-17.75	1
17.272	-16.958	1
3.144	-35.665	1
16.632	-35.657	1
4.499	-37.48	1
2.388	-26.064	1
1.946	-34.626	1
0.876	-4.764	1
13.483	-32.285	1
2.539	-27.88	1
10.334	-28.915	1
2.545	-33.588	1
13.48	-22.422	1
13.933	-32.026	1
14.079	-24.5	1
15.731	-35.139	1
2.089	-26.583	1
4.936	-27.88	1
4.786	-27.101	1
15.579	-17.225	1
12.581	-26.058	1
16.627	-29.951	1
14.38	-22.422	1
2.239	-26.843	1
15.431	-22.163	1
0.452	-6.583	1
16.021	-16.97	1
3.443	-34.627	1
12.581	-26.058	1
16.177	-14.627	3
13.933	-31.505	1
16.326	-14.367	3
1.8	-37.48	1
14.38	-22.422	1
17.214	-6.573	1
2.389	-28.139	1
2.529	-18.01	1
1.948	-37.221	1
3.14	-30.993	1
2.979	-17.751	1
2.222	-4.502	1
3.14	-30.993	1
15.881	-34.879	1
14.679	-24.5	1
15.13	-30.989	1
3.888	-28.14	1
1.475	-10.476	1
13.783	-31.765	1
0.876	-4.764	1
14.232	-31.508	1
13.334	-32.545	1
3.289	-31.252	1
13.03	-22.682	1
12.581	-26.058	1
1.478	-11.516	1
11.386	-32.287	1
2.247	-35.145	1
15.43	-35.139	1
10.335	-29.953	1
13.034	-32.544	1
2.838	-27.88	1
4.049	-37.74	1
0.614	-12.553	1
1.338	-10.725	1
10.036	-30.472	1
11.544	-37.739	1
2.678	-17.231	1
2.388	-25.545	1
14.53	-22.162	1
3.289	-31.252	1
2.089	-26.583	1
2.397	-34.885	1
0.534	-6.301	1
4.039	-28.918	1
10.035	-29.434	1
2.389	-26.583	1
16.781	-34.879	1
16.332	-35.658	1
14.979	-22.43	1
15.28	-35.398	1
14.53	-22.162	1
17.206	-13.866	2
12.735	-32.544	1
15.13	-32.026	1
10.187	-30.731	1
16.475	-11.51	1
16.179	-19.822	1
17.214	-6.573	1
14.679	-24.5	1
14.382	-32.804	1
12.435	-32.544	1
3.278	-16.711	1
14.231	-22.161	1
2.221	-3.983	1
0.544	-23.968	1
0.716	-6.58	1
1.79	-29.694	1
12.58	-22.942	1
1.034	-22.169	1
15.879	-19.823	1
5.386	-27.101	1
15.428	-27.875	1
0.449	-31.517	1
2.096	-34.885	1
4.786	-27.62	1
2.545	-33.588	1
14.524	-7.093	1
10.912	-22.689	1
2.24	-29.436	1
16.921	-6.572	1
14.824	-7.093	1
16.183	-35.917	1
15.127	-13.848	3
2.24	-29.436	1
17.496	-14.886	1
15.128	-16.966	1
14.674	-6.833	1
1.342	-32.548	1
14.379	-24.5	1
15.43	-33.583	1
2.372	-4.242	1
16.183	-35.917	1
12.131	-23.202	1
15.731	-35.139	1
11.382	-25.54	1
15.273	-6.833	1
1.194	-32.807	1
5.086	-27.101	1
1.025	-5.024	1
2.979	-17.231	1
4.032	-20.609	1
11.499	-4.877	1
2.39	-29.177	1
16.029	-19.563	1
16.935	-23.199	1
14.379	-24.5	1
15.727	-14.367	3
13.483	-32.285	1
3.738	-28.399	1
15.281	-30.731	1
4.039	-28.918	1
1.8	-37.48	1
1.185	-21.909	1
15.278	-16.705	1
1.342	-32.548	1
1.342	-32.028	1
13.48	-24.5	1
11.982	-27.616	1
1.342	-32.548	1
15.727	-14.367	1
11.682	-28.136	1
10.786	-32.806	1
3.588	-28.659	1
15.877	-14.627	3
1.499	-37.48	1
2.678	-17.231	1
1.034	-22.169	1
16.475	-25.019	1
8.688	-31.769	1
16.325	-11.248	1
